phase	phaseDuration.ms	peakForce.mN	minimumForce.mN	forceChange.mN	meanForce.mN	sdForce.mN	meanForceRate.mNps	peakForceRate.mNps	peakPosition.mm	positionChange.mm	meanPosition.mm	sdPosition.mm	meanVelocity.mmps	peakVelocity.mmps	heldForce.mN	heldPosition.mm	condition	targetForce.mN	targetRampTime.ms	positionLimit.mm	sourceFile	PID	UpperThreshold	LowerThreshold	outliers
hold	193.5	1009.2073999723464	1003.4412371863176	5.766162786028644	1005.3137174361768	0.7171070435526676	-26.53350100551164	-2418.1638084294264	3.5159612958795323	0.4618693516311682	3.3718731656786463	3.3718731656786463	2.4115369225053116	12.682741843540237	1002.1823804212391	5.058825551098225	film	1000	83	6	15_ddf/--film-shaved-aurora_2022-03-08_16-35-11_P15_film_1000.0_180_59.ddf	P15	1100	900	include
hold	193.5	1009.1830257958176	1003.350994623279	5.832031172538677	1005.2256095525854	0.729597484787291	-26.896465182525997	-2430.1495333750154	3.6246022087550545	0.468492534234624	3.4757482992061157	3.4757482992061157	2.445394050786059	12.66642509377558	1001.8789024186564	4.634864678499647	film	1000	83	6	15_ddf/--film-shaved-aurora_2022-03-08_16-35-11_P15_film_1000.0_250_59.ddf	P15	1100	900	include
hold	193.5	1009.4042017535436	1003.5229476835576	5.881254069985971	1005.2659763282032	0.745914361417707	-27.224347987833937	-2409.8465415384	3.581344605378103	0.49898212379243256	3.4216455953167215	3.4216455953167215	2.605327521192813	13.17168789754497	1002.2048308603028	5.241754294513669	film	1000	83	6	15_ddf/--film-shaved-aurora_2022-03-08_16-35-11_P15_film_1000.0_310_59.ddf	P15	1100	900	include
hold	193.5	1009.810981110886	1003.9313460517362	5.879635059149791	1005.3654604094196	0.7620576522792355	-27.44607393867096	-2325.838496142751	2.896077668982307	0.6309597367671591	2.688751316812251	2.688751316812251	3.290447408163275	15.021527350963735	1002.8395391885824	5.805124104919283	film	1000	83	6	15_ddf/--film-shaved-aurora_2022-03-08_16-35-11_P15_film_1000.0_540_59.ddf	P15	1100	900	include
hold	193.5	1009.8732727391132	1003.9123406289768	5.960932110136355	1005.3221082718064	0.7635327069162794	-27.991196031460102	-2295.3976928993143	2.8954868852835793	0.6278898871877501	2.69262242370459	2.69262242370459	3.2762365404657108	15.710127185778688	1002.9455286365172	6.034953556035178	film	1000	83	6	15_ddf/--film-shaved-aurora_2022-03-08_16-35-11_P15_film_1000.0_630_59.ddf	P15	1100	900	include
hold	193	1010.3048337027316	1003.846414875051	6.458418827680589	1005.2749479541264	0.7987352093964957	-32.44878959082671	-2279.531475829799	2.5079226227680396	0.6277557262536602	2.3094528274851527	2.3094528274851527	3.2829320830580344	15.321010560250148	1002.948040634417	5.890191859162362	film	1000	83	6	15_ddf/--film-shaved-aurora_2022-03-08_16-35-11_P15_film_1000.0_780_59.ddf	P15	1100	900	include
hold	192.5	1208.383669544133	1201.8272368917585	6.556432652374497	1205.0838644724895	0.7177794442555899	-31.404551138551668	-2824.158054709642	3.838913386073945	0.3956840080823971	3.7085911029877394	3.7085911029877394	2.0732176101427733	9.874748590088522	1201.863867814424	5.0420063198993095	film	1200	100	6	15_ddf/--film-shaved-aurora_2022-03-08_16-35-11_P15_film_1200.0_100_59.ddf	P15	1320	1080	include
hold	192.5	1208.744289844716	1201.96782048377	6.776469360945839	1205.1549361950624	0.7364754518663701	-32.73530382618418	-2762.81641371952	3.823906311829404	0.4797059465603457	3.664346733562619	3.664346733562619	2.5125838414184463	11.16334538559105	1202.0479532397237	5.252963905452312	film	1200	100	6	15_ddf/--film-shaved-aurora_2022-03-08_16-35-11_P15_film_1200.0_130_59.ddf	P15	1320	1080	include
hold	193	1208.4866865966296	1201.796095781002	6.690590815627502	1204.9998267043327	0.7451431589881973	-30.045671929404776	-2792.617423954198	3.851221547664896	0.3972417484677493	3.721462667688331	3.721462667688331	2.07784751117881	10.449988677093458	1201.822231189748	5.281400107878331	film	1200	100	6	15_ddf/--film-shaved-aurora_2022-03-08_16-35-11_P15_film_1200.0_420_59.ddf	P15	1320	1080	include
hold	193	1209.281488904822	1202.6727413825265	6.608747522295744	1205.2574662226373	0.7885299992701237	-30.582200545664275	-2671.731488059777	3.460616453839499	0.5378778778142679	3.2779750889846433	3.2779750889846433	2.8080873268539626	12.246388080551895	1202.9371588116082	7.20297586404927	film	1200	100	6	15_ddf/--film-shaved-aurora_2022-03-08_16-35-11_P15_film_1200.0_550_59.ddf	P15	1320	1080	include
hold	193	1209.3308541242598	1202.3636827194068	6.967171404852934	1205.1446948109383	0.8170018874841177	-32.45046232414402	-2691.026610534209	3.683816580957287	0.622107765409778	3.477019162724822	3.477019162724822	3.249208283852413	13.734173567175212	1202.6373773300256	6.487374709671268	film	1200	100	6	15_ddf/--film-shaved-aurora_2022-03-08_16-35-11_P15_film_1200.0_710_59.ddf	P15	1320	1080	include
hold	193	1209.551383639512	1202.863990933511	6.6873927060007645	1205.3451821797	0.8149384860965011	-31.00325183684204	-2651.21818665466	2.9488200703511622	0.643392653113569	2.723596758767164	2.723596758767164	3.3583409051711044	13.92457120000934	1203.0653656116085	6.339780310238476	film	1200	100	6	15_ddf/--film-shaved-aurora_2022-03-08_16-35-11_P15_film_1200.0_800_59.ddf	P15	1320	1080	include
hold	196	264.37576621625516	252.32170916563663	12.054057050618496	254.51595594955012	1.022306919628191	-52.82496911518233	-2670.7378383365494	0.8861579593131882	0.3366649233510932	0.7970038335258266	0.7970038335258266	1.742093541688987	12.72625306298436	250.723002707908	1.5026645731693988	film	250	28.299999999999955	6	15_ddf/--film-shaved-aurora_2022-03-08_16-35-11_P15_film_250.0_110_59.ddf	P15	275	225	include
hold	207.5	267.4482107243438	191.20039337161637	76.24781735272745	253.2009684105663	9.055102183661528	305.8536057780578	11044.905114775873	1.1050159011741711	1.1229513756445055	0.8897789345035234	0.8897789345035234	5.45367892397106	53.96920531670957	249.7812312001094	2.574379808086221	film	250	28.299999999999955	6	15_ddf/--film-shaved-aurora_2022-03-08_16-35-11_P15_film_250.0_220_59.ddf	P15	275	225	exclude
hold	196	264.1802882541077	252.0943566182567	12.085931635850985	254.51412356248684	1.0245409466801416	-52.2829240600234	-2648.676771667283	1.0300792865853765	0.6361875644248081	0.8408978479491064	0.8408978479491064	3.2759257101424715	15.784945228089375	250.9131114264462	1.8069672287445315	film	250	28.299999999999955	6	15_ddf/--film-shaved-aurora_2022-03-08_16-35-11_P15_film_250.0_350_59.ddf	P15	275	225	include
hold	195	266.3068650972037	250.36660737644743	15.940257720756222	254.2131667912613	1.555462122693696	-65.55406286573924	-2777.47257636463	0.05511682889513283	0.6395855190243475	-0.09121667580163846	-0.09121667580163846	3.330006201376035	23.99561694027996	251.2678471957744	2.962869688789517	film	250	28.299999999999955	6	15_ddf/--film-shaved-aurora_2022-03-08_16-35-11_P15_film_250.0_520_59.ddf	P15	275	225	include
hold	195	266.5002321209464	251.5033248958608	14.996907225085607	254.1972675051809	1.4424766505373847	-65.98088659797597	-2731.928990114511	0.06258760404647604	0.8386672015011188	-0.212168436256031	-0.212168436256031	4.352718666275259	24.617715154529485	251.3992244580324	2.990420630560302	film	250	28.299999999999955	6	15_ddf/--film-shaved-aurora_2022-03-08_16-35-11_P15_film_250.0_620_59.ddf	P15	275	225	include
hold	194.5	267.2192929936402	251.68651368346485	15.532779310175329	253.99987965649393	1.6076990531654474	-71.71905558028045	-2607.153769367528	-0.5514765988568615	0.6034801910720144	-0.7280861523296861	-0.7280861523296861	3.1721753849260925	30.188017977147208	251.35869124974911	2.8563795056766903	film	250	28.299999999999955	6	15_ddf/--film-shaved-aurora_2022-03-08_16-35-11_P15_film_250.0_830_59.ddf	P15	275	225	include
hold	195.5	414.2587722040081	404.55039858580665	9.708373618201447	405.0857127851066	0.9947300065302944	-49.50486498764327	-2148.379324819757	1.7137660963431225	0.609033856989925	1.580964188754275	1.580964188754275	3.1783238497983155	28.386438390271884	401.7010154914486	3.2626747220971866	film	400	33.33000000000004	6	15_ddf/--film-shaved-aurora_2022-03-08_16-35-11_P15_film_400.0_150_59.ddf	P15	440.00000000000006	360	include
hold	196	415.0377119764581	403.5904731466054	11.447238829852722	404.97828049031057	1.163349156680476	-51.88265328052965	-2302.2107005183443	1.696033503376351	0.8366916639089068	1.471038462117796	1.471038462117796	4.3256505989424765	26.59735756657966	401.8005548482344	3.4186102076858447	film	400	33.33000000000004	6	15_ddf/--film-shaved-aurora_2022-03-08_16-35-11_P15_film_400.0_200_59.ddf	P15	440.00000000000006	360	include
hold	196	413.9278287944336	404.3282075176385	9.59962127679512	404.9344634779122	0.9915606974684178	-46.374759164759496	-2103.2539308424703	1.7055599781983064	0.9366690850414394	1.4016946745474337	1.4016946745474337	4.84158822845197	29.40600369874535	401.6998376751454	3.4981889665642036	film	400	33.33000000000004	6	15_ddf/--film-shaved-aurora_2022-03-08_16-35-11_P15_film_400.0_340_59.ddf	P15	440.00000000000006	360	include
hold	195.5	416.22729214040606	401.2660553787709	14.961236761635178	404.62197970971795	1.3747211883156951	-61.22519212262527	-2858.4309983976937	0.7718095365910834	0.7064808740467561	0.613261067923973	0.613261067923973	3.674064347007106	27.271475933273408	401.7847546320729	3.4802648101216382	film	400	33.33000000000004	6	15_ddf/--film-shaved-aurora_2022-03-08_16-35-11_P15_film_400.0_490_59.ddf	P15	440.00000000000006	360	include
hold	195.5	413.8636578540369	403.0282669288642	10.835390925172703	404.810815696108	1.1670848060859509	-51.0241159788249	-3027.089605976016	0.9840102679584274	0.8273364063717628	0.8303446061350761	0.8303446061350761	4.318794376220355	38.68358499283497	401.97799622938265	3.876342387694128	film	400	33.33000000000004	6	15_ddf/--film-shaved-aurora_2022-03-08_16-35-11_P15_film_400.0_570_59.ddf	P15	440.00000000000006	360	include
hold	195	427.32690219124345	400.1257720388654	27.201130152378028	404.6211551404479	2.517263190134198	-119.59803986182528	-5023.55573232353	0.6549312677267285	0.8132573299650527	0.3790355742177966	0.3790355742177966	4.246577331927394	33.89707685350557	402.0383450191756	3.9846721743086486	film	400	33.33000000000004	6	15_ddf/--film-shaved-aurora_2022-03-08_16-35-11_P15_film_400.0_600_59.ddf	P15	440.00000000000006	360	include
hold	228	611.0682657329983	277.2950432472947	333.77322248570357	581.3505146413783	72.50599716154345	1415.697502910024	15624.512765265425	3.662761389806853	2.020721515300753	3.330773571103773	3.330773571103773	8.901770906267837	62.063838204320376	577.9129491054255	4.6922001979859065	film	600	50	6	15_ddf/--film-shaved-aurora_2022-03-08_16-35-11_P15_film_600.0_120_59.ddf	P15	660	540	exclude
hold	228.5	611.2695383846896	276.0805311030546	335.18900728163493	580.6009846860343	73.66912568865497	1416.9208250889983	15525.6622958334	3.766217451109067	1.833313750403236	3.4900366078389418	3.4900366078389418	8.08147998441105	55.49417399308876	577.0385261232849	4.621025527526715	film	600	50	6	15_ddf/--film-shaved-aurora_2022-03-08_16-35-11_P15_film_600.0_140_59.ddf	P15	660	540	exclude
hold	227.5	611.7443813311386	278.9696976115064	332.7746837196322	581.9504979547482	70.87306536805465	1425.8185467182377	15204.217398046694	3.7631550454030367	1.8720414773244431	3.4882153581688136	3.4882153581688136	8.272221703948894	56.708027285441	578.4674245221036	4.714150392997559	film	600	50	6	15_ddf/--film-shaved-aurora_2022-03-08_16-35-11_P15_film_600.0_160_59.ddf	P15	660	540	exclude
hold	227	610.0982936625039	274.9563862001343	335.1419074623696	582.6246813788243	69.56538090053266	1451.7616135985645	14805.677781639588	3.7570735789063474	1.8096636293383623	3.5226175760881895	3.5226175760881895	8.014022213815657	64.65555488100172	578.9716024529023	4.385525278738371	film	600	50	6	15_ddf/--film-shaved-aurora_2022-03-08_16-35-11_P15_film_600.0_170_59.ddf	P15	660	540	exclude
hold	229.5	609.4446629169153	264.8024356377859	344.6422272791294	579.1936017984891	76.64018981684012	1392.8074285746532	16698.417678514146	3.520600896126231	1.4040522221152454	3.290777133728184	3.290777133728184	6.168609280565227	47.91995785201397	575.6040912687463	4.2124083259896565	film	600	50	6	15_ddf/--film-shaved-aurora_2022-03-08_16-35-11_P15_film_600.0_190_59.ddf	P15	660	540	exclude
hold	229	609.9201672100827	263.05892711570533	346.86124009437737	579.8461290387005	75.5938763198291	1480.8324800208788	15315.456396891364	3.5136200896881236	1.811375074076209	3.21425007117826	3.21425007117826	7.964247856748124	56.70019729528342	576.3875308326272	4.270983475914306	film	600	50	6	15_ddf/--film-shaved-aurora_2022-03-08_16-35-11_P15_film_600.0_20_59.ddf	P15	660	540	exclude
hold	228	610.219803758634	276.1006574551156	334.11914630351845	581.3021839706844	72.5161526405106	1425.3740552629922	15314.049247556684	3.7776856695113903	1.8942620229295375	3.519453952091184	3.519453952091184	8.353572980631375	63.353063387627806	577.8079991792769	4.74353047230856	film	600	50	6	15_ddf/--film-shaved-aurora_2022-03-08_16-35-11_P15_film_600.0_210_59.ddf	P15	660	540	exclude
hold	194	612.1501663952864	604.788730830577	7.361435564709382	605.1650049057713	0.8494436658840309	-35.73682420964405	-1435.8216521475242	3.6987098693408074	0.5655920780797081	3.527453903062247	3.527453903062247	2.955616239945244	18.550561179283775	601.9041310418963	5.204946578726289	film	600	50	6	15_ddf/--film-shaved-aurora_2022-03-08_16-35-11_P15_film_600.0_230_59.ddf	P15	660	540	include
hold	225.5	611.4656471679947	295.28542836807634	316.18021879991835	584.7782264956036	64.52176771466331	1373.0386229215371	15118.099891975704	3.652766624577945	1.8547835155917671	3.347263071139398	3.347263071139398	8.261599605019741	55.21648889244624	581.3975005452776	4.791986566411734	film	600	50	6	15_ddf/--film-shaved-aurora_2022-03-08_16-35-11_P15_film_600.0_260_59.ddf	P15	660	540	exclude
hold	194.5	612.6323593117285	604.7069538183591	7.92540549336934	605.1588129302206	0.941991845415242	-36.93348582656036	-1522.9637076797644	3.763149471178117	0.4928635464926536	3.643707823259037	3.643707823259037	2.5805503211124994	20.687532248567564	601.7192951388291	5.070038807961056	film	600	50	6	15_ddf/--film-shaved-aurora_2022-03-08_16-35-11_P15_film_600.0_280_59.ddf	P15	660	540	include
hold	194.5	611.1221341687117	604.7453076414631	6.376826527248568	605.3014145870327	0.7585007359177861	-27.6702190438953	-1297.7934863022256	2.85371498694209	0.4255286133321423	2.7403533809540663	2.7403533809540663	2.226919829672315	17.441506907918125	601.8106904951318	3.88184322604968	film	600	50	6	15_ddf/--film-shaved-aurora_2022-03-08_16-35-11_P15_film_600.0_290_59.ddf	P15	660	540	include
hold	194	610.804943317473	604.7085836822004	6.09635963527262	605.3401462456427	0.930847797044221	-26.810379786060142	-1265.6304362437822	3.692334939449773	0.8344856860907579	3.4849672617349468	3.4849672617349468	4.382253862329665	35.72538026472394	601.9830709591748	5.071670576531106	film	600	50	6	15_ddf/--film-shaved-aurora_2022-03-08_16-35-11_P15_film_600.0_30_59.ddf	P15	660	540	include
hold	194	612.8019697860032	604.6855004944132	8.116469291589965	605.2620837942104	0.9432698921580984	-38.31769733625188	-1538.9211868575785	3.7579669438999264	0.9844128826009028	3.413957802785854	3.413957802785854	5.126759119757232	25.48353238375789	602.1195030805246	5.493089183723909	film	600	50	6	15_ddf/--film-shaved-aurora_2022-03-08_16-35-11_P15_film_600.0_300_59.ddf	P15	660	540	include
hold	194.5	612.7639432131083	604.6311606155779	8.132782597530422	605.1927151148957	0.9849906125497826	-37.20220628369402	-1470.2864043601949	3.755449827380847	0.5375981481020751	3.6100013575887906	3.6100013575887906	2.8166388755232643	23.29286524992291	601.8055215168832	5.035244883968909	film	600	50	6	15_ddf/--film-shaved-aurora_2022-03-08_16-35-11_P15_film_600.0_320_59.ddf	P15	660	540	include
hold	229	609.4713348830796	263.4057271661953	346.06560771688436	580.0027205192233	74.93234908474572	1489.5485953129205	14808.445620557675	3.5691184082860863	1.6563456786444473	3.330280867092776	3.330280867092776	7.334492943131123	56.06401486737056	576.4069638682045	4.333046551436663	film	600	50	6	15_ddf/--film-shaved-aurora_2022-03-08_16-35-11_P15_film_600.0_330_59.ddf	P15	660	540	exclude
hold	194.5	612.7542847604626	604.6845286300215	8.069756130441078	605.2008598992516	0.9353541661784108	-37.09488664831975	-1575.9301105958912	3.716715422979049	0.5318412980538523	3.5717390456154816	3.5717390456154816	2.780046310590549	20.5354650226095	601.7896240364076	5.102774874232541	film	600	50	6	15_ddf/--film-shaved-aurora_2022-03-08_16-35-11_P15_film_600.0_360_59.ddf	P15	660	540	include
hold	227	610.7190574461123	287.5364168501933	323.182640595919	582.772245023798	68.84624468760933	1393.3282149453426	15273.096979953152	3.6927840064319666	1.723055113751443	3.349734940446045	3.349734940446045	7.637871174822353	51.00845607631932	579.3037449837877	4.676576911622835	film	600	50	6	15_ddf/--film-shaved-aurora_2022-03-08_16-35-11_P15_film_600.0_380_59.ddf	P15	660	540	exclude
hold	194.5	611.6933498124197	604.63269973382	7.060650078599679	605.1324001310144	0.8344118123290938	-33.1790658043019	-1345.5454688808004	3.756096411147217	0.6062728886308082	3.5853574772293157	3.5853574772293157	3.165422726793361	21.96908618779414	601.8260368936551	5.1668478890368	film	600	50	6	15_ddf/--film-shaved-aurora_2022-03-08_16-35-11_P15_film_600.0_390_59.ddf	P15	660	540	include
hold	194.5	611.7440279169568	604.7382672565949	7.005760660361943	605.2295863828248	0.8336711160651967	-29.98030044421646	-1406.3011051810008	2.5607985103748394	0.7890659916453702	2.3184933392609763	2.3184933392609763	4.1032075500638765	22.118961234171675	601.8695004111579	3.9088012556730303	film	600	50	6	15_ddf/--film-shaved-aurora_2022-03-08_16-35-11_P15_film_600.0_40_59.ddf	P15	660	540	include
hold	227.5	610.5006524001108	281.60988703425045	328.8907653658603	582.0621783699312	70.46700754886507	1416.1221388571544	15289.474127990616	3.7492011845418887	1.866280884225749	3.4153577993785458	3.4153577993785458	8.259791099695192	55.57244751265422	578.570075867616	4.7186654926608655	film	600	50	6	15_ddf/--film-shaved-aurora_2022-03-08_16-35-11_P15_film_600.0_410_59.ddf	P15	660	540	exclude
hold	194.5	613.4686231596376	604.2159426606712	9.252680498966356	605.3496771564284	1.0235179738836682	-45.84123374689765	-1763.1686101394737	3.447954743443248	1.0807390712465437	3.089041683223041	3.089041683223041	5.606141594451857	24.917079343136805	602.6829446829199	6.2785135886355565	film	600	50	6	15_ddf/--film-shaved-aurora_2022-03-08_16-35-11_P15_film_600.0_440_59.ddf	P15	660	540	include
hold	194	613.2559096599133	603.9072391150506	9.34867054486267	605.2337131525769	1.034543306096207	-40.20874413771144	-1697.3378615482488	3.832902093944555	1.1164802979412656	3.4868494731014157	3.4868494731014157	5.809688618905719	27.008276871793413	602.3700435993981	6.1845484222705736	film	600	50	6	15_ddf/--film-shaved-aurora_2022-03-08_16-35-11_P15_film_600.0_450_59.ddf	P15	660	540	include
hold	194	613.4932960990919	604.8394432542905	8.653852844801463	605.4115247669326	1.1246636847285318	-39.89454768392941	-1357.0714817474254	3.0480871576750372	1.2718005867022346	2.681680629208412	2.681680629208412	6.639681290948963	39.23484877467765	602.8421311720186	6.182299382919428	film	600	50	6	15_ddf/--film-shaved-aurora_2022-03-08_16-35-11_P15_film_600.0_470_59.ddf	P15	660	540	include
hold	195	614.5903166514763	603.537835446419	11.052481205057347	604.9054716721962	1.155956631990858	-51.418392823734976	-2063.8132819447037	1.6446601385437294	0.5669548080915208	1.4773445352768917	1.4773445352768917	2.9550203834068283	21.50335372902834	602.1375644486336	4.436663305165231	film	600	50	6	15_ddf/--film-shaved-aurora_2022-03-08_16-35-11_P15_film_600.0_480_59.ddf	P15	660	540	include
hold	194.5	610.7270229846864	604.6819160943785	6.04510689030792	605.1972462358432	0.7124443360739099	-25.225206598596717	-1298.8074137861076	2.593660512535514	0.38638855560410645	2.4829605226085767	2.4829605226085767	2.0207327640139563	15.308666757229972	601.6446510123731	3.4421732808858554	film	600	50	6	15_ddf/--film-shaved-aurora_2022-03-08_16-35-11_P15_film_600.0_50_59.ddf	P15	660	540	include
hold	194	612.15259789041545	604.6146057646869	7.537992125728579	605.2431575783439	0.955869902418168	-34.118180775561726	-1338.58362097817	3.804751134609608	1.107831499794024	3.45492150021734	3.45492150021734	5.766983790383963	27.693694871313568	602.2256190254485	6.125150052597031	film	600	50	6	15_ddf/--film-shaved-aurora_2022-03-08_16-35-11_P15_film_600.0_500_59.ddf	P15	660	540	include
hold	193.5	611.7418564428292	604.7418738813133	6.999982561515935	605.2740027082234	0.9774534530170738	-32.28726800372461	-1271.332541261927	3.80127024668541	1.017825584546479	3.534717610918439	3.534717610918439	5.329970333276253	32.377320218228256	602.1825974004329	7.063972809246112	film	600	50	6	15_ddf/--film-shaved-aurora_2022-03-08_16-35-11_P15_film_600.0_510_59.ddf	P15	660	540	include
hold	194.5	613.0521098564444	604.2354120581215	8.816697798322934	605.3196661937773	1.0283951391723565	-37.64543168529843	-1651.2543522599117	3.6948419410768705	1.0736574151843254	3.4204588326272893	3.4204588326272893	5.583067969641509	30.081677791537587	602.4617438402295	6.291411755804283	film	600	50	6	15_ddf/--film-shaved-aurora_2022-03-08_16-35-11_P15_film_600.0_530_59.ddf	P15	660	540	include
hold	194.5	613.5754555369545	604.133854658375	9.441600878579491	605.2378151175773	1.0940712652900313	-41.309297157592994	-1721.31440107637	3.784893713331841	1.0637773896530858	3.5183241455226284	3.5183241455226284	5.532471244218443	30.109005939021216	602.3232632727957	6.361578977841135	film	600	50	6	15_ddf/--film-shaved-aurora_2022-03-08_16-35-11_P15_film_600.0_560_59.ddf	P15	660	540	include
hold	194	617.8241312033639	603.9683790590045	13.855752144359371	605.3812539175522	1.5218101742562045	-63.682276404743135	-2376.949822381448	3.7451167035958632	1.1114721457699477	3.4323242107784933	3.4323242107784933	5.80153047595396	33.851063606195275	602.5357468391434	6.3665230846242835	film	600	50	6	15_ddf/--film-shaved-aurora_2022-03-08_16-35-11_P15_film_600.0_580_59.ddf	P15	660	540	include
hold	194	612.748020539615	604.6311281458061	8.11689239380894	605.2351610155058	0.9720018038856812	-36.444365194625355	-1506.39471852287	3.731173960044674	0.7965225924035746	3.473736704341704	3.473736704341704	4.152941326928078	22.448991367872928	602.266279917377	5.994388656608384	film	600	50	6	15_ddf/--film-shaved-aurora_2022-03-08_16-35-11_P15_film_600.0_590_59.ddf	P15	660	540	include
hold	192.5	615.9522424794543	604.6107164884304	11.3415259910239	605.2702693657546	1.3983383877887496	-55.615455278548865	-1912.3257659978208	3.769384944571418	0.6122832168095225	3.6028654443834944	3.6028654443834944	3.25827624769808	33.128197992414066	602.0146241359847	5.342183965187912	film	600	50	6	15_ddf/--film-shaved-aurora_2022-03-08_16-35-11_P15_film_600.0_60_59.ddf	P15	660	540	include
hold	194.5	617.198195727864	603.8369814308038	13.3612142970602	605.3587054032382	1.4882928107635145	-59.84615527872964	-2371.686716245904	3.703749921826684	1.0675589457216428	3.4199008580698647	3.4199008580698647	5.560448456985965	33.45700678124075	602.5209383936583	6.391544885589013	film	600	50	6	15_ddf/--film-shaved-aurora_2022-03-08_16-35-11_P15_film_600.0_610_59.ddf	P15	660	540	include
hold	194	616.1194315754934	604.5665822285664	11.55284934692702	605.3544341789135	1.4067974527877232	-54.32384765582521	-1900.4210312741632	3.509752985489621	1.0987939953025443	3.169593528339358	3.169593528339358	5.734497926012594	33.13170261380982	602.5972218638294	6.297645009946868	film	600	50	6	15_ddf/--film-shaved-aurora_2022-03-08_16-35-11_P15_film_600.0_640_59.ddf	P15	660	540	include
hold	228	612.3346455856051	266.12499009261444	346.2096554929907	581.724483430554	71.63003551855998	1484.5640429393943	15705.05719226219	2.116235234779578	2.063619061058606	1.785290363901321	1.785290363901321	9.077119936298285	67.61787871843283	578.6830135689308	4.256542100391653	film	600	50	6	15_ddf/--film-shaved-aurora_2022-03-08_16-35-11_P15_film_600.0_650_59.ddf	P15	660	540	exclude
hold	193.5	613.345713683635	604.8573561414777	8.48835754215736	605.4132059636241	1.11577623726927	-38.49700867809745	-1325.5474823963596	2.9421208559270076	1.3274941777790756	2.5504904441663316	2.5504904441663316	6.948014473242631	40.84126005998989	602.9074881269244	6.161808314448582	film	600	50	6	15_ddf/--film-shaved-aurora_2022-03-08_16-35-11_P15_film_600.0_660_59.ddf	P15	660	540	include
hold	194.5	616.433560350081	604.5921211160252	11.841439234055883	605.5100253022484	1.4601609666457955	-58.6538765416027	-2122.893015125328	2.9625944164954756	1.0527565311599558	2.7146295092158135	2.7146295092158135	5.5090042959964975	42.99861311872233	602.9688765413923	6.231801950964135	film	600	50	6	15_ddf/--film-shaved-aurora_2022-03-08_16-35-11_P15_film_600.0_670_59.ddf	P15	660	540	include
hold	195	612.0581598272299	604.3041830961112	7.753976731118769	605.004386885171	0.9351318707179253	-36.84726655745557	-1745.5962234128035	1.916311876173571	0.6811696288905791	1.7112961808022749	1.7112961808022749	3.5437554996592664	23.336630672976533	602.3213251643084	4.82447850537761	film	600	50	6	15_ddf/--film-shaved-aurora_2022-03-08_16-35-11_P15_film_600.0_680_59.ddf	P15	660	540	include
hold	229	610.2921243012667	266.0642033984715	344.2279209027952	579.8544692779585	75.58274513744145	1469.748567345359	15331.33406742968	3.6387016748865704	1.8984499361530307	3.354957771578784	3.354957771578784	8.351852920930419	62.65480550851965	576.3352081299031	4.401402763497307	film	600	50	6	15_ddf/--film-shaved-aurora_2022-03-08_16-35-11_P15_film_600.0_70_59.ddf	P15	660	540	exclude
hold	194.5	613.4582672876182	604.1210572758209	9.33721001179731	605.250380975495	1.0555711461093744	-41.9239542466194	-1649.242597958846	3.699233624014844	1.0856586897625982	3.419015029670433	3.419015029670433	5.644182921531412	29.913959872054363	602.4051868165335	6.436740502256353	film	600	50	6	15_ddf/--film-shaved-aurora_2022-03-08_16-35-11_P15_film_600.0_700_59.ddf	P15	660	540	include
hold	194	611.6237199214785	604.6164405860463	7.007279335432145	605.2100000619383	0.909635244294085	-31.267228732405624	-1266.4185425062442	3.791322053355573	0.9426775392470588	3.514411500118668	3.514411500118668	4.913329947078501	25.93027091941913	602.2416762808632	6.284702240103442	film	600	50	6	15_ddf/--film-shaved-aurora_2022-03-08_16-35-11_P15_film_600.0_720_59.ddf	P15	660	540	include
hold	193.5	612.2680722593096	604.6060343178452	7.662037941464405	605.0970651062404	0.9722046496994556	-35.86888958157138	-1204.3866880433145	2.0048677834736024	1.0011865062302612	1.7174759937716204	1.7174759937716204	5.249109547223845	34.28149186232932	602.6964709537204	5.610851861606301	film	600	50	6	15_ddf/--film-shaved-aurora_2022-03-08_16-35-11_P15_film_600.0_740_59.ddf	P15	660	540	include
hold	194.5	613.590645787055	604.1539285405413	9.436717246513696	605.069118202062	1.054849656780874	-42.36044380535275	-1637.3452592395097	2.0814026497711486	0.6614100780604966	1.8833271370974576	1.8833271370974576	3.4512832239481934	23.180301218802324	602.7452393013637	5.783080285447534	film	600	50	6	15_ddf/--film-shaved-aurora_2022-03-08_16-35-11_P15_film_600.0_750_59.ddf	P15	660	540	include
hold	194	612.8528299750636	604.0199319322237	8.832898042839929	605.1315678682712	1.001639004094521	-37.28345693526151	-1571.4434814260585	2.33767716633528	0.849280417759956	2.0412577516960773	2.0412577516960773	4.425674437256994	23.02652057305865	602.6108553017805	5.714553359972943	film	600	50	6	15_ddf/--film-shaved-aurora_2022-03-08_16-35-11_P15_film_600.0_770_59.ddf	P15	660	540	include
hold	194	612.5275476272068	604.4908210761043	8.036726551102447	605.1601355730353	0.9649120153538694	-40.27663757737861	-1744.4364882287573	2.3187616208056196	0.829567257589551	2.057095263908572	2.057095263908572	4.331563712348108	25.84376892431184	602.6254270836895	5.766989516773158	film	600	50	6	15_ddf/--film-shaved-aurora_2022-03-08_16-35-11_P15_film_600.0_790_59.ddf	P15	660	540	include
